CAND_ID,CAND_NAME,CAND_ICI,CAND_PTY_AFFILIATION,TTL_RECEIPTS,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,PCT_INDIV_CONTRIB,PAC_Contribution_%,Party_Contribution_%,Adj_Party_Contrib,Adj_PAC_Contrib
H2CA52188,"GEFFENEY, TYLER",C,REP,250.0,0.0,0.0,CA,52.0,0.0,0.0,02/03/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NY20111,"JOY, ELIZABETH L",C,REP,238.25,0.0,0.0,NY,20.0,0.0,0.0,05/15/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OH02289,"HWANG, TOM",O,REP,254000.0,0.0,0.0,OH,2.0,0.0,0.0,12/27/2024,900.02,0.0,0.0,0.0,0.0,0.0,0.0
H0CO01136,"DURAN, CRISANTA DESIRAE",C,DEM,400.0,0.0,0.0,CO,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY21164,"CASTELLI, MATT",C,DEM,981.97,0.0,0.0,NY,21.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6NY21157,"CONSTANTINO, ANTHONY THOMAS",,REP,2600000.0,2600000.0,0.0,NY,21.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH15202,"HWANG, THOMAS",O,REP,254000.0,0.0,0.0,OH,2.0,0.0,0.0,12/27/2024,900.02,0.0,0.0,0.0,0.0,0.0,0.0
H4CO03415,"HERNANDEZ, FRANK",O,IND,10000.0,0.0,0.0,CO,3.0,0.0,0.0,03/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NY24063,"CONOLE, FRANCIS",C,DEM,41238.68,0.0,0.0,NY,22.0,0.0,0.0,12/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY22196,"FAJANS-TURNER, VANESSA",C,DEM,10391.45,0.0,0.0,NY,22.0,0.0,0.0,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8OH01043,"CHABOT, STEVE",I,REP,9.5,0.0,0.0,OH,1.0,0.0,0.0,09/30/2024,17.9,0.0,0.0,0.0,0.0,0.0,0.0
H2LA01109,"DARLING, KATIE DARLING",C,DEM,679.48,0.0,0.0,LA,1.0,0.0,0.0,03/31/2023,300.5,0.0,0.0,0.0,0.0,0.0,0.0
H6NY36015,"LAFALCE, JOHN J",C,DEM,2961.22,0.0,0.0,NY,29.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CO03211,"DONOVAN, KERRY",C,DEM,8000.0,0.0,0.0,CO,3.0,0.0,0.0,12/31/2024,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CO03290,"KARPAS, DAVID M MR.",O,REP,6000.0,579.51,0.0,CO,3.0,0.0,0.0,06/28/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6GA09243,"BROUN, PAUL",C,REP,1.34,97589.84,0.0,GA,10.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6LA03155,"RADER, LARRY",C,DEM,15065.22,0.0,0.0,LA,3.0,0.0,0.0,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NY04057,"SCATURRO, FRANK MR.",O,REP,420.0,263723.51,0.0,NY,4.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY16081,"GASHI, VEDAT",C,DEM,30500.0,95500.0,0.0,NY,16.0,0.0,0.0,03/31/2024,30600.0,0.0,0.0,0.0,0.0,0.0,0.0
H8OK05109,"HORN, KENDRA",I,DEM,7142.12,0.0,0.0,OK,5.0,0.0,0.0,05/23/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA45125,"PHAN WEST, AMY",C,REP,18000.0,0.0,0.0,CA,47.0,0.0,0.0,12/31/2024,24800.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY10282,"DE BLASIO, BILL",C,DEM,946.25,0.0,0.0,NY,10.0,0.0,0.0,07/21/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4LA05171,"WILLIAMS, PETER",C,DEM,21824.92,0.0,0.0,LA,6.0,0.0,0.0,11/15/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY10324,"RIVERA, CARLINA",C,DEM,51.89,105000.0,0.0,NY,10.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6LA02173,"MENDOZA, M.V. (VINNY)",O,IND,2750.0,2750.0,0.0,LA,5.0,0.0,0.0,11/25/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA47143,"GRIFFIN, JAMES BRIAN MR.",O,REP,100.0,2000.0,0.0,CA,47.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OK02190,"SCHILLER, CHRIS",O,REP,1886.0,450000.0,0.0,OK,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4OK02089,"BOREN, DAVID DANIEL",C,DEM,144516.17,0.0,0.0,OK,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6OK03165,"ROGERS, EVELYN L (LOUISE)",C,DEM,1482.94,0.0,0.0,OK,1.0,0.0,0.0,06/28/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA47226,"SMITH, WILLIAM",O,NOP,15000.0,0.0,0.0,CA,47.0,0.0,0.0,04/16/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8OH15076,"STIVERS, STEVE MR.",I,REP,2000.0,0.0,0.0,OH,15.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY11140,"ROSE, MAX",C,DEM,1829.2,0.0,0.0,NY,11.0,0.0,0.0,01/13/2023,3605.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH12118,"O'CONNOR, DANIEL JAY JR.",C,DEM,11746.54,0.0,0.0,OH,15.0,0.0,0.0,12/31/2024,3450.0,0.0,0.0,0.0,0.0,0.0,0.0
H2OH14106,"AWTREY, PATRICK EUGENE MR.",C,REP,51.42,0.0,0.0,OH,14.0,0.0,0.0,09/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY10126,"SHETH, ASHMI",C,DEM,3169.75,0.0,0.0,NY,12.0,0.0,0.0,06/30/2023,2126.86,0.0,0.0,0.0,0.0,0.0,0.0
H8CA48100,"KOTICK, MICHAEL",C,DEM,1785.0,202525.0,0.0,CA,48.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY12197,"ABDELHAMID, RANA",C,DEM,200.0,0.0,0.0,NY,12.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0OH12062,"TIBERI, PATRICK J.",I,REP,598205.09,0.0,0.0,OH,12.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CO05071,"MITCHELL, CHRISTOPHER DOUGLAS",O,CON,11000.0,11000.0,0.0,CO,5.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2GA13103,"FORT, VINCENT",C,DEM,19.54,0.0,0.0,GA,13.0,0.0,0.0,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NY17281,"PARKER, CATHERINE F",C,DEM,555.18,146500.0,0.0,NY,16.0,0.0,0.0,12/31/2024,8700.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY16073,"CASANOVA DOMINGUEZ, MANUEL IGNACIO",C,DEM,12500.0,0.0,0.0,NY,16.0,0.0,0.0,01/24/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0UT02302,"WESTON, JOHN KAEL MR",C,DEM,1150.0,0.0,0.0,UT,2.0,0.0,0.0,10/02/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8RI01092,"WYSOCKI, FREDERICK",C,REP,520.0,8334.08,0.0,RI,1.0,0.0,0.0,08/11/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2RI02218,"BAH, OMAR",O,DEM,1728.36,1728.36,0.0,RI,2.0,0.0,0.0,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8ID01140,"MALEK, LUCAS TODD",O,REP,600.0,14574.27,0.0,ID,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA14196,"WONG, THOMAS",O,REP,1637.26,0.0,0.0,CA,14.0,0.0,0.0,04/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TX28149,"GARCIA, CASSANDRA",C,REP,966.98,0.0,0.0,TX,28.0,966.98,0.0,09/30/2023,10469.27,0.0,0.0,100.0,0.0,0.0,966.98
H2FL07263,"ROBERTS, RUSSELL L. MR.",O,REP,11237.56,0.0,0.0,FL,7.0,0.0,0.0,03/20/2023,10525.0,0.0,0.0,0.0,0.0,0.0,0.0
H0TX28077,"CISNEROS, JESSICA",C,DEM,18461.47,0.0,0.0,TX,28.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL07214,"STURGILL, SCOTT",O,REP,1000.0,25662.01,0.0,FL,7.0,0.0,0.0,12/31/2023,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TX26206,"BISWAS, NEENA DR",O,REP,28947.02,28947.02,0.0,TX,26.0,0.0,0.0,02/14/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2ID02216,"NORMAN, WENDY ANN",C,DEM,8.15,0.0,0.0,ID,2.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL07164,"DUKE, BRADY",O,REP,60.0,45612.58,0.0,FL,7.0,0.0,0.0,12/31/2024,-11031.08,0.0,0.0,0.0,0.0,0.0,0.0
H2CA14170,"CANEPA, DAVID",O,DEM,6642.0,0.0,0.0,CA,15.0,0.0,0.0,09/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0IN02190,"WALORSKI SWIHART, JACKIE",I,REP,2047.84,0.0,0.0,IN,2.0,0.0,0.0,12/31/2023,-500.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TX25083,"DEJEAN, JOEL F.",O,DEM,230.63,0.0,0.0,TX,25.0,0.0,0.0,01/04/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TX23132,"LIRA, JOHN",C,DEM,12864.52,0.0,0.0,TX,23.0,0.0,0.0,03/01/2023,35.63,0.0,0.0,0.0,0.0,0.0,0.0
H2NE01092,"PANSING BROOKS, PATTY",C,DEM,12465.51,0.0,0.0,NE,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA16159,"SOLOMON, BENJAMIN THOMAS MR",C,REP,100.0,100.0,0.0,CA,16.0,0.0,0.0,05/01/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0TX21148,"DAVIS, WENDY",C,DEM,1657.4,0.0,0.0,TX,21.0,0.0,0.0,05/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NC11155,"BEACH-FERRARA, JASMINE",C,DEM,1000.0,0.0,0.0,NC,11.0,1000.0,0.0,01/30/2023,0.0,713.34,0.0,100.0,0.0,0.0,1000.0
H4TX19102,"NEUGEBAUER, RANDY HONORABLE",I,REP,7458.22,0.0,0.0,TX,19.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NC12229,"LEE, TYLER",C,REP,19505.0,0.0,0.0,NC,12.0,0.0,0.0,09/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA20136,"EPPERSON, DALILA",C,REP,700.0,1468.84,0.0,CA,19.0,0.0,0.0,06/14/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6MD04209,"BROWN, ANTHONY",I,DEM,40575.36,0.0,0.0,MD,4.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TX15195,"VILLARREAL RIGNEY, JOHN",C,DEM,151665.14,0.0,0.0,TX,15.0,0.0,0.0,09/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2IA05072,"KING, STEVE MR.",I,REP,63714.0,128918.32,0.0,IA,4.0,0.0,0.0,12/31/2024,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NY23137,"SEMPOLINSKI, JOSEPH",I,REP,86.0,0.0,0.0,NY,23.0,0.0,0.0,07/08/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TX19136,"CONAWAY, MICHAEL HONORABLE",I,REP,1052.76,0.0,0.0,TX,11.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TX29028,"BARRY, SEAN JUSTIN",C,DEM,8005.74,0.0,0.0,TX,29.0,0.0,0.0,07/01/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0TX30099,"BURTON, HASANI",C,DEM,15631.82,95.88,0.0,TX,30.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TX31073,"ANDERSON, JOHN CARNAN",C,REP,28628.55,0.0,0.0,TX,31.0,0.0,0.0,04/01/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8CA12262,"BUTTAR, SHAHID",C,DEM,778.68,24056.2,0.0,CA,11.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA11081,"MCNERNEY, JERRY",I,DEM,1709.72,0.0,0.0,CA,9.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2UT01276,"CAMPBELL, WILLIAM",C,REP,124000.0,0.0,0.0,UT,1.0,0.0,0.0,12/31/2024,3282.52,0.0,0.0,0.0,0.0,0.0,0.0
H0GA01029,"GRIGGS, JOYCE MARIE",C,IND,788.0,84555.0,0.0,GA,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4UT01132,"CAMPBELL, BILL",C,DEM,124000.0,0.0,0.0,UT,1.0,0.0,0.0,12/31/2024,3282.52,0.0,0.0,0.0,0.0,0.0,0.0
H2TX38098,"DEJEAN, JOEL F. MR.",O,IND,230.63,0.0,0.0,TX,38.0,0.0,0.0,01/04/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2MT02167,"BUCHANAN, GARY",C,IND,1646.06,0.0,0.0,MT,2.0,0.0,0.0,09/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA09139,"PATTI, THOMAS",O,REP,6327.85,0.0,0.0,CA,9.0,198.32,0.0,12/31/2023,0.0,0.0,0.0,3.134081876150667,0.0,0.0,198.32
H0TX35064,"SHARON, JENNIFER",C,REP,375.0,0.0,0.0,TX,37.0,0.0,0.0,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TX35029,"NARVAIZ, SUSAN",C,REP,0.42,146242.05,0.0,TX,35.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NC02253,"ROBERSON, SANDY",C,REP,29020.0,1032020.0,0.0,NC,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6FL09187,"GRAYSON, DENA MD, PHD MD, PHD",C,DEM,1149.82,274137.5,0.0,FL,8.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6NC04037,"PRICE, DAVID",I,DEM,1000.0,0.0,0.0,NC,4.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NC04220,"THOMAS, ROBERT",O,REP,11431.0,21919.7,0.0,NC,4.0,0.0,0.0,06/24/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4ID02063,"SMITH, BRYAN",C,REP,75.0,0.0,0.0,ID,2.0,0.0,0.0,07/15/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL08105,"TERRY, JOANNE R",C,DEM,1094.0,7900.0,0.0,FL,8.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TX32166,"SWAD, ANTONIO",C,REP,100.0,0.0,0.0,TX,32.0,0.0,0.0,02/09/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA19173,"DENHAM, JEFF",C,REP,34.79,0.0,0.0,CA,10.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA10083,"JALIS, MUSA",C,REP,859.19,0.0,0.0,CA,10.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TX32139,"CHAUDHRY, RAJA",O,DEM,305350.23,0.0,0.0,TX,32.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NC13185,"GEELS, COURTNEY JOELE",O,REP,55.07,0.0,0.0,NC,4.0,0.0,0.0,03/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8FL07070,"STURGILL, JONATHAN SCOTT",C,REP,4510.79,0.0,0.0,FL,7.0,0.0,0.0,02/09/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6IL18138,"RIENTS, DONALD",C,REP,10.88,5.0,0.0,IL,18.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA11198,"MIKELS, MARJORIE MS",C,DEM,10000.0,10096.76,0.0,CA,11.0,0.0,0.0,06/28/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2RI02234,"SEGAL, DAVID",O,DEM,64427.23,0.0,0.0,RI,2.0,0.0,0.0,01/12/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8TX10110,"SIEGEL, MICHAEL",C,DEM,0.04,95985.8,0.0,TX,10.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8CA20059,"NUNES, DEVIN G.",I,REP,2875984.7,0.0,0.0,CA,22.0,0.0,0.0,12/31/2024,47024.29,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ05014,"FRELINGHUYSEN, RODNEY P.",I,REP,15.58,0.0,0.0,NJ,11.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA00082,"PORTANTINO, ANTHONY",C,DEM,333.54,0.0,0.0,CA,29.0,0.0,0.0,03/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TN05131,"COOPER, JAMES",I,DEM,14286.22,0.0,0.0,TN,5.0,0.0,0.0,12/31/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NJ05240,"VELLUCCI, LOUIS",C,OTH,491.0,0.0,0.0,NJ,5.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL01233,"JONES, REBEKAH",C,DEM,1008.78,15000.0,0.0,FL,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA29087,"CARRANZA, MARGARITA MARIA MMC MMC",O,REP,3240.0,1740.0,0.0,CA,29.0,0.0,0.0,01/31/2024,1740.0,0.0,0.0,0.0,0.0,0.0,0.0
H8TN02069,"DUNCAN, JOHN J REP. JR.",I,REP,42860.31,0.0,0.0,TN,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8IA03124,"AXNE, CINDY",I,DEM,4777.65,0.0,0.0,IA,3.0,0.0,0.0,04/03/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2MD02350,"MCNULTY, ELLEN EJ",C,REP,553.32,31970.3,0.0,MD,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2SC07298,"BARTON, GARRETT DR.",C,REP,79.48,156506.2,0.0,SC,7.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8GA07201,"BOURDEAUX, CAROLYN",I,DEM,4919.73,0.0,0.0,GA,7.0,0.0,0.0,05/22/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8NJ11167,"BARTLETT, JOHN",O,DEM,1239.51,30000.0,0.0,NJ,11.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ11178,"SELEN, TAYFUN",C,REP,3038.0,0.0,0.0,NJ,11.0,0.0,0.0,03/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6TX08100,"BRADY, KEVIN",I,REP,8998.07,0.0,0.0,TX,8.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2SC06019,"TALLON, ROBIN",C,DEM,351974.42,11521.38,0.0,SC,6.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ11186,"DEGROOT, PAUL",C,REP,15000.0,0.0,0.0,NJ,11.0,0.0,0.0,01/31/2023,0.0,1500.0,0.0,0.0,0.0,0.0,0.0
H2NJ11228,"ANDERSON, TOBY",C,REP,112.38,6875.0,0.0,NJ,11.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0GA07232,"GONSALVES, MARK",C,REP,3695.14,0.0,0.0,GA,7.0,0.0,0.0,04/21/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8NM01331,"HAALAND, DEBRA",I,DEM,1553.53,0.0,0.0,NM,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA30275,"RHODES, AARIKA SAMONE",C,DEM,100.0,0.0,0.0,CA,32.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4CA30123,"RAB, AEJAZ (RAJI)",C,DEM,125.0,141611.25,0.0,CA,32.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4SC01073,"SANFORD, MARSHALL C. HON.",I,REP,8079.91,0.0,0.0,SC,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NM01189,"GARCIA HOLMES, MICHELLE",C,REP,862.34,1675.03,0.0,NM,1.0,0.0,0.0,02/23/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4SC01172,"COLBERT BUSCH, ELIZABETH",O,DEM,128.81,0.0,0.0,SC,1.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2RI02226,"FUNG, ALLAN",O,REP,278.47,0.0,0.0,RI,2.0,0.0,0.0,12/31/2024,1.74,0.0,0.0,0.0,0.0,0.0,0.0
H2TN05339,"STARBUCK, ROBBY",O,REP,5310.82,115787.79,0.0,TN,5.0,0.0,0.0,12/31/2024,5310.82,0.0,0.0,0.0,0.0,0.0,0.0
H2OK04113,"NUTTLE, MARC",C,REP,2250.0,222485.56,0.0,OK,4.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2TN05370,"WINSTEAD, KURT",O,REP,5714.15,732966.0,0.0,TN,5.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL03197,"ASENSIO, MANUEL P",C,REP,402.03,0.0,0.0,FL,3.0,0.0,0.0,03/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0NH01282,"MOWERS, MATT",C,REP,1000.0,0.0,0.0,NH,1.0,1000.0,0.0,07/14/2023,-5900.0,0.0,0.0,100.0,0.0,0.0,1000.0
H2NH01262,"BAXTER, TIM",C,REP,2474.67,0.0,0.0,NH,1.0,0.0,0.0,02/17/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2IN03228,"GOTSCH, NATHAN",C,IND,6452.05,89952.18,0.0,IN,3.0,0.0,0.0,12/31/2023,20.0,0.0,0.0,0.0,0.0,0.0,0.0
H0CA25113,"UNDERWOOD JACOBS, ANGELA",C,REP,1617.5,0.0,0.0,CA,25.0,0.0,0.0,04/27/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8FL06056,"STEARNS, CLIFFORD B.",C,REP,193575.81,0.0,0.0,FL,3.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NH00025,"BURNS, ROBERT ANDREW MR.",C,REP,5168.01,0.0,0.0,NH,2.0,0.0,0.0,03/31/2024,989.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ01120,"DESANTIS, MARIO",C,DEM,34.69,0.0,0.0,NJ,1.0,0.0,0.0,02/23/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ01138,"PARK, CHARLES",C,IND,0.01,0.0,0.0,NJ,1.0,0.0,0.0,06/10/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0IN04170,"ROKITA, THEODORE EDWARD",I,REP,7.47,0.0,0.0,IN,4.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6CA41166,"MIKELS, MARJORIE MUSSER",,DEM,10000.0,10096.76,0.0,CA,26.0,0.0,0.0,06/28/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2IN06023,"BURTON, DANNY L",C,REP,283.0,0.0,0.0,IN,5.0,0.0,0.0,12/31/2024,0.0,4926.24,0.0,0.0,0.0,0.0,0.0
H6TX02095,"TURNER, JIM",C,DEM,182382.53,0.0,0.0,TX,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ02037,"LOBIONDO, FRANK A.",I,REP,7667.65,0.0,0.0,NJ,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0TN08246,"FINCHER, STEVE MR.",I,REP,23908.95,0.0,0.0,TN,8.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TN07166,"OGLES, BRANDON THOMAS",O,REP,5000.0,0.0,0.0,TN,7.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4NJ03270,"WYNN, DOUGLAS",O,IND,6686.0,0.0,0.0,NJ,3.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2NJ04207,"CRISPI, MICHAEL",C,REP,3967.67,36500.0,0.0,NJ,4.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0FL02086,"LAWSON, ALFRED JR",I,DEM,871.95,0.0,0.0,FL,2.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4NJ09095,"WILDES, MICHAEL",C,DEM,49861.49,0.0,0.0,NJ,5.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA28188,"HALLMAN, WESLEY PHILLIP",C,REP,10441.31,19000.0,0.0,CA,28.0,0.0,0.0,06/30/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4TN04015,"GORDON, BART",I,DEM,108163.05,0.0,0.0,TN,6.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2CA27222,"DEPAOLIS, GIULIANO GIOVANNI",C,NPA,4133.97,4000.0,0.0,CA,28.0,0.0,0.0,12/31/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
